time,target_pos,current_pos,force
2025-04-14 13:37:21,"[-4.31364047e-05  1.61836271e-05  4.36498711e-05 -4.31364047e-05
  1.61836271e-05  4.36498711e-05]","[-6.458785355789587e-05, 1.5173362044151872e-05, 3.567624662537128e-05, -6.47436099825427e-05, 1.5173362044151872e-05, 3.567624662537128e-05]",[-0.00859542 -0.0002682   0.00159058 -0.00859542 -0.0002682   0.00159058]
2025-04-14 13:37:21,"[-4.43669244e-05  1.70938690e-05  4.39872442e-05 -4.43669244e-05
  1.70938690e-05  4.39872442e-05]","[-6.192320142872632e-05, 1.4994064258644357e-05, 3.559426841093227e-05, -6.197066977620125e-05, 1.4994064258644357e-05, 3.559426841093227e-05]",[-0.00399696  0.00302397  0.00021571 -0.00399696  0.00302397  0.00021571]
2025-04-14 13:37:21,"[-4.57310460e-05  1.72077322e-05  4.36997389e-05 -4.57310460e-05
  1.72077322e-05  4.36997389e-05]","[-5.939244874753058e-05, 1.487024019297678e-05, 3.5577966627897695e-05, -5.9254078223602846e-05, 1.487024019297678e-05, 3.5577966627897695e-05]",[-0.00638797 -0.00579928 -0.00168137 -0.00638797 -0.00579928 -0.00168137]
2025-04-14 13:37:21,"[-4.72795928e-05  1.74049793e-05  4.29412494e-05 -4.72795928e-05
  1.74049793e-05  4.29412494e-05]","[-5.659439921146259e-05, 1.486066776124062e-05, 3.5612378269433975e-05, -5.6599117669975385e-05, 1.486066776124062e-05, 3.5612378269433975e-05]",[-0.00709942  0.00261154 -0.00048362 -0.00709942  0.00261154 -0.00048362]
2025-04-14 13:37:21,"[-4.87328812e-05  1.89395629e-05  4.15825618e-05 -4.87328812e-05
  1.89395629e-05  4.15825618e-05]","[-5.3973188187228516e-05, 1.4927564734534826e-05, 3.568191095837392e-05, -5.4093099606689066e-05, 1.4927564734534826e-05, 3.568191095837392e-05]",[-0.00454965  0.01521249 -0.0020871  -0.00454965  0.01521249 -0.0020871 ]
2025-04-14 13:37:21,"[-5.03699341e-05  2.01216472e-05  4.02866679e-05 -5.03699341e-05
  2.01216472e-05  4.02866679e-05]","[-5.176803097128868e-05, 1.5035123396955896e-05, 3.580392149160616e-05, -5.173862155061215e-05, 1.5035123396955896e-05, 3.580392149160616e-05]",[-0.00743758 -0.00086375  0.00410685 -0.00743758 -0.00086375  0.00410685]
2025-04-14 13:37:21,"[-5.32738100e-05  2.10455920e-05  3.78427513e-05 -5.32738100e-05
  2.10455920e-05  3.78427513e-05]","[-4.973539398633875e-05, 1.5138261005631648e-05, 3.595643283915706e-05, -4.9672340537654236e-05, 1.5138261005631648e-05, 3.595643283915706e-05]","[-1.85237507e-02  2.18119775e-05 -8.09950686e-03 -1.85237507e-02
  2.18119775e-05 -8.09950686e-03]"
2025-04-14 13:37:21,"[-5.65047978e-05  2.27237026e-05  3.61223383e-05 -5.65047978e-05
  2.27237026e-05  3.61223383e-05]","[-4.8054789658635855e-05, 1.5098740732355509e-05, 3.616197864175774e-05, -4.7929825086612254e-05, 1.5098740732355509e-05, 3.616197864175774e-05]",[-0.01005044  0.01010819  0.00979735 -0.01005044  0.01010819  0.00979735]
2025-04-14 13:37:21,"[-5.90184477e-05  2.24226213e-05  3.46005982e-05 -5.90184477e-05
  2.24226213e-05  3.46005982e-05]","[-4.652927236747928e-05, 1.489352962380508e-05, 3.641964212874882e-05, -4.647114474209957e-05, 1.489352962380508e-05, 3.641964212874882e-05]","[-9.25946540e-05 -1.66804950e-02  4.73875625e-03 -9.25946540e-05
 -1.66804950e-02  4.73875625e-03]"
2025-04-14 13:37:21,"[-6.06873553e-05  2.15438060e-05  3.40975958e-05 -6.06873553e-05
  2.15438060e-05  3.40975958e-05]","[-4.535051994025707e-05, 1.4624006325902883e-05, 3.6742581869475543e-05, -4.520527727436274e-05, 1.4624006325902883e-05, 3.6742581869475543e-05]",[ 0.00128875 -0.00368562  0.01288657  0.00128875 -0.00368562  0.01288657]
2025-04-14 13:37:21,"[-6.22134576e-05  2.14472551e-05  3.26712159e-05 -6.22134576e-05
  2.14472551e-05  3.26712159e-05]","[-4.401964179123752e-05, 1.4349254342960194e-05, 3.725639180629514e-05, -4.409850953379646e-05, 1.4349254342960194e-05, 3.725639180629514e-05]",[-0.00547513  0.00953762 -0.00607552 -0.00547513  0.00953762 -0.00607552]
2025-04-14 13:37:21,"[-6.33822074e-05  2.28625769e-05  3.03305227e-05 -6.33822074e-05
  2.28625769e-05  3.03305227e-05]","[-4.319845174904913e-05, 1.4115429621597286e-05, 3.790498521993868e-05, -4.317619823268615e-05, 1.4115429621597286e-05, 3.790498521993868e-05]",[-0.00341087  0.01721518 -0.0065892  -0.00341087  0.01721518 -0.0065892 ]
2025-04-14 13:37:21,"[-6.41839903e-05  2.59070491e-05  2.87222572e-05 -6.41839903e-05
  2.59070491e-05  2.87222572e-05]","[-4.263419032213278e-05, 1.3985177247377578e-05, 3.854522583424114e-05, -4.250392521498725e-05, 1.3985177247377578e-05, 3.854522583424114e-05]",[-0.00325293  0.01928542  0.00918698 -0.00325293  0.01928542  0.00918698]
2025-04-14 13:37:21,"[-6.57867713e-05  2.89606974e-05  2.68111127e-05 -6.57867713e-05
  2.89606974e-05  2.68111127e-05]","[-4.2136776755796745e-05, 1.4075497347221244e-05, 3.92418987757992e-05, -4.219969196128659e-05, 1.4075497347221244e-05, 3.92418987757992e-05]",[-0.01482927  0.0042047  -0.0009607  -0.01482927  0.0042047  -0.0009607 ]
2025-04-14 13:37:21,"[-6.65740018e-05  3.23076829e-05  2.62629219e-05 -6.65740018e-05
  3.23076829e-05  2.62629219e-05]","[-4.226699093123898e-05, 1.4337902939587366e-05, 3.998978354502469e-05, -4.2178657167823985e-05, 1.4337902939587366e-05, 3.998978354502469e-05]",[0.00077544 0.00735626 0.01535508 0.00077544 0.00735626 0.01535508]
2025-04-14 13:37:21,"[-6.71009265e-05  3.44420682e-05  2.65922943e-05 -6.71009265e-05
  3.44420682e-05  2.65922943e-05]","[-4.237853499944322e-05, 1.4685730093333405e-05, 4.067161353304982e-05, -4.24056124757044e-05, 1.4685731912322808e-05, 4.067161353304982e-05]",[-0.00444796 -0.00722174  0.01112783 -0.00444796 -0.00722174  0.01112783]
2025-04-14 13:37:21,"[-6.82052700e-05  3.54497217e-05  2.64932973e-05 -6.82052700e-05
  3.54497217e-05  2.64932973e-05]","[-4.3032774556195363e-05, 1.5086884559423197e-05, 4.120400990359485e-05, -4.293125311960466e-05, 1.5086887287907302e-05, 4.120400990359485e-05]",[-0.01274774 -0.00675592 -0.00145978 -0.01274774 -0.00675592 -0.00145978]
2025-04-14 13:37:21,"[-6.93476970e-05  3.55003404e-05  2.61573315e-05 -6.93476970e-05
  3.55003404e-05  2.61573315e-05]","[-4.364569758763537e-05, 1.5470897778868675e-05, 4.158153387834318e-05, -4.357982106739655e-05, 1.5470901416847482e-05, 4.158153387834318e-05]",[-0.00775353 -0.00552155  0.00023014 -0.00775353 -0.00552155  0.00023014]
2025-04-14 13:37:21,"[-7.02081893e-05  3.48914500e-05  2.54281564e-05 -7.02081893e-05
  3.48914500e-05  2.54281564e-05]","[-4.4489770516520366e-05, 1.5967791114235297e-05, 4.170441025053151e-05, -4.4379241444403306e-05, 1.59677929332247e-05, 4.170441025053151e-05]",[-0.00468664 -0.00301975 -0.00148434 -0.00468664 -0.00301975 -0.00148434]
2025-04-14 13:37:21,"[-7.13608690e-05  3.46727096e-05  2.40410930e-05 -7.13608690e-05
  3.46727096e-05  2.40410930e-05]","[-4.5454515202436596e-05, 1.6661804693285376e-05, 4.142804391449317e-05, -4.548387005343102e-05, 1.6661804693285376e-05, 4.142804391449317e-05]",[-0.01037294  0.0070862  -0.00440065 -0.01037294  0.0070862  -0.00440065]
2025-04-14 13:37:21,"[-7.25395457e-05  3.50222167e-05  2.27489913e-05 -7.25395457e-05
  3.50222167e-05  2.27489913e-05]","[-4.675424861488864e-05, 1.7397345800418407e-05, 4.090890070074238e-05, -4.673942385124974e-05, 1.7397345800418407e-05, 4.090890070074238e-05]",[-0.0079724   0.00904038  0.00266019 -0.0079724   0.00904038  0.00266019]
2025-04-14 13:37:21,"[-7.32831549e-05  3.54225322e-05  2.13099209e-05 -7.32831549e-05
  3.54225322e-05  2.13099209e-05]","[-4.820124013349414e-05, 1.8136954167857766e-05, 4.018304025521502e-05, -4.824227653443813e-05, 1.8136954167857766e-05, 4.018304025521502e-05]",[-0.00349262  0.00418506  0.00015916 -0.00349262  0.00418506  0.00015916]
2025-04-14 13:37:21,"[-7.41740103e-05  3.60543709e-05  2.14518902e-05 -7.41740103e-05
  3.60543709e-05  2.14518902e-05]","[-4.9989706894848496e-05, 1.8870674466597848e-05, 3.9292241126531735e-05, -4.998257281840779e-05, 1.8870674466597848e-05, 3.9292241126531735e-05]",[-0.00917258  0.00605764  0.01722185 -0.00917258  0.00605764  0.01722185]
2025-04-14 13:37:21,"[-7.50239415e-05  3.62410672e-05  2.22681917e-05 -7.50239415e-05
  3.62410672e-05  2.22681917e-05]","[-5.162155139259994e-05, 1.9466075173113495e-05, 3.8419624615926296e-05, -5.170462100068107e-05, 1.9466075173113495e-05, 3.8419624615926296e-05]",[-0.00745359 -0.00053007  0.0089595  -0.00745359 -0.00053007  0.0089595 ]
2025-04-14 13:37:21,"[-7.49940108e-05  3.50290349e-05  2.37093449e-05 -7.49940108e-05
  3.50290349e-05  2.37093449e-05]","[-5.345376848708838e-05, 1.9972612790297717e-05, 3.74055489373859e-05, -5.346045145415701e-05, 1.9972612790297717e-05, 3.74055489373859e-05]",[ 0.00087126 -0.01026983  0.00888349  0.00087126 -0.01026983  0.00888349]
2025-04-14 13:37:21,"[-7.48653095e-05  3.18432599e-05  2.56449632e-05 -7.48653095e-05
  3.18432599e-05  2.56449632e-05]","[-5.509277616511099e-05, 2.0470852177822962e-05, 3.623881275416352e-05, -5.51974299014546e-05, 2.0470852177822962e-05, 3.623881275416352e-05]",[-0.00649673 -0.01684054  0.00803616 -0.00649673 -0.01684054  0.00803616]
2025-04-14 13:37:21,"[-7.51926856e-05  2.83429725e-05  2.64515790e-05 -7.51926856e-05
  2.83429725e-05  2.64515790e-05]","[-5.6617642258061096e-05, 2.109996239596512e-05, 3.5057502827839926e-05, -5.676718501490541e-05, 2.109996239596512e-05, 3.5057502827839926e-05]",[-0.01198295 -0.00155369 -0.00775772 -0.01198295 -0.00155369 -0.00775772]
2025-04-14 13:37:21,"[-7.50114217e-05  2.50316001e-05  2.72968707e-05 -7.50114217e-05
  2.50316001e-05  2.72968707e-05]","[-5.811115261167288e-05, 2.2266718588070944e-05, 3.3775057090679184e-05, -5.828933717566542e-05, 2.2266718588070944e-05, 3.3775057090679184e-05]",[-0.00259656  0.0029733   0.00343522 -0.00259656  0.0029733   0.00343522]
2025-04-14 13:37:21,"[-7.49672837e-05  2.20027135e-05  2.74318800e-05 -7.49672837e-05
  2.20027135e-05  2.74318800e-05]","[-5.9594938647933304e-05, 2.385576954111457e-05, 3.2461208320455626e-05, -5.976041211397387e-05, 2.385576954111457e-05, 3.2461208320455626e-05]",[-0.00878177  0.00367233 -0.00395049 -0.00878177  0.00367233 -0.00395049]
2025-04-14 13:37:21,"[-7.47879905e-05  2.02724836e-05  2.79658503e-05 -7.47879905e-05
  2.02724836e-05  2.79658503e-05]","[-6.107470107963309e-05, 2.5582339731045067e-05, 3.130562981823459e-05, -6.115079304436222e-05, 2.5582339731045067e-05, 3.130562981823459e-05]",[-0.00612311  0.0136724   0.0068003  -0.00612311  0.0136724   0.0068003 ]
2025-04-14 13:37:21,"[-7.45468267e-05  1.90373650e-05  2.86731687e-05 -7.45468267e-05
  1.90373650e-05  2.86731687e-05]","[-6.255198240978643e-05, 2.7319039872963913e-05, 3.0336093914229423e-05, -6.252153980312869e-05, 2.7319039872963913e-05, 3.0336093914229423e-05]",[-0.00677045  0.00611325  0.00479705 -0.00677045  0.00611325  0.00479705]
2025-04-14 13:37:21,"[-7.40954258e-05  1.76838958e-05  2.89721104e-05 -7.40954258e-05
  1.76838958e-05  2.89721104e-05]","[-6.372210191329941e-05, 2.8860669772257097e-05, 2.9518343581003137e-05, -6.378871330525726e-05, 2.8860669772257097e-05, 2.9518343581003137e-05]",[-0.00523173  0.00010267 -0.00086279 -0.00523173  0.00010267 -0.00086279]
2025-04-14 13:37:21,"[-7.33002060e-05  1.56806062e-05  2.95231459e-05 -7.33002060e-05
  1.56806062e-05  2.95231459e-05]","[-6.505450437543914e-05, 3.0101253287284635e-05, 2.8712163839372806e-05, -6.499799201264977e-05, 3.0101253287284635e-05, 2.8712163839372806e-05]",[-0.00374565 -0.00540655  0.00556762 -0.00374565 -0.00540655  0.00556762]
2025-04-14 13:37:21,"[-7.26191599e-05  1.30800542e-05  2.96709955e-05 -7.26191599e-05
  1.30800542e-05  2.96709955e-05]","[-6.61848607705906e-05, 3.1073985155671835e-05, 2.7797395887319e-05, -6.6236978454981e-05, 3.1073985155671835e-05, 2.7797395887319e-05]",[-0.00807415 -0.00540621 -0.00080403 -0.00807415 -0.00540621 -0.00080403]
2025-04-14 13:37:21,"[-7.38384892e-05  9.34518219e-06  2.92336171e-05 -7.38384892e-05
  9.34518219e-06  2.92336171e-05]","[-6.750497414031997e-05, 3.1870873499428853e-05, 2.6873780370806344e-05, -6.742090045008808e-05, 3.1870873499428853e-05, 2.6873780370806344e-05]",[-0.02592515 -0.01133547 -0.00281126 -0.02592515 -0.01133547 -0.00281126]
2025-04-14 13:37:21,"[-7.44342315e-05  5.46299796e-06  2.87998407e-05 -7.44342315e-05
  5.46299796e-06  2.87998407e-05]","[-6.863027374492958e-05, 3.258762808400206e-05, 2.5981275030062534e-05, -6.853695958852768e-05, 3.258762808400206e-05, 2.5981271392083727e-05]",[-0.00175764 -0.00240604  0.00274069 -0.00175764 -0.00240604  0.00274069]
2025-04-14 13:37:21,"[-7.45557273e-05  2.16640695e-06  2.81438785e-05 -7.45557273e-05
  2.16640695e-06  2.81438785e-05]","[-6.964213389437646e-05, 3.3258278563153e-05, 2.5130204448942095e-05, -6.959825986996293e-05, 3.3258278563153e-05, 2.5130198991973884e-05]",[-0.00299883  0.00446114  0.00044124 -0.00299883  0.00446114  0.00044124]
2025-04-14 13:37:21,"[-7.44437596e-05 -2.98838217e-08  2.71736785e-05 -7.44437596e-05
 -2.98838217e-08  2.71736785e-05]","[-7.062389340717345e-05, 3.3849548344733194e-05, 2.4439919798169285e-05, -7.057208858896047e-05, 3.3849548344733194e-05, 2.4439914341201074e-05]",[-0.00518169  0.00957135 -0.00065597 -0.00518169  0.00957135 -0.00065597]
2025-04-14 13:37:21,"[-7.47400365e-05 -1.75024441e-06  2.58377863e-05 -7.47400365e-05
 -1.75024441e-06  2.58377863e-05]","[-7.159729284467176e-05, 3.408700285945088e-05, 2.41396228375379e-05, -7.144232949940488e-05, 3.408700285945088e-05, 2.413961738056969e-05]",[-0.01147084  0.00365817 -0.00142465 -0.01147084  0.00365817 -0.00142465]
2025-04-14 13:37:21,"[-7.58095947e-05 -2.50388003e-06  2.54321948e-05 -7.58095947e-05
 -2.50388003e-06  2.54321948e-05]","[-7.226286106742918e-05, 3.392057988094166e-05, 2.420173041173257e-05, -7.216677477117628e-05, 3.392057988094166e-05, 2.420172495476436e-05]",[-0.01535496  0.00863204  0.01121884 -0.01535496  0.00863204  0.01121884]
2025-04-14 13:37:21,"[-7.87634435e-05 -4.70413809e-06  2.58867327e-05 -7.87634435e-05
 -4.70413809e-06  2.58867327e-05]","[-7.27862206986174e-05, 3.3224936487386e-05, 2.4472770746797323e-05, -7.276979158632457e-05, 3.3224936487386e-05, 2.4472765289829113e-05]",[-0.02695864 -0.01509343  0.01094172 -0.02695864 -0.01509343  0.01094172]
2025-04-14 13:37:21,"[-8.04981464e-05 -6.69493425e-06  2.53132269e-05 -8.04981464e-05
 -6.69493425e-06  2.53132269e-05]","[-7.32726402929984e-05, 3.186507456121035e-05, 2.487301389919594e-05, -7.326659397222102e-05, 3.186507456121035e-05, 2.487300844222773e-05]",[ 0.00283819  0.00052408 -0.00746449  0.00283819  0.00052408 -0.00746449]
2025-04-14 13:37:21,"[-8.11363437e-05 -7.79052602e-06  2.48039188e-05 -8.11363437e-05
 -7.79052602e-06  2.48039188e-05]","[-7.374954293482006e-05, 3.0265562600106932e-05, 2.5275843654526398e-05, -7.366602949332446e-05, 3.0265562600106932e-05, 2.5275838197558187e-05]",[0.00204789 0.00728715 0.00288655 0.00204789 0.00728715 0.00288655]
2025-04-14 13:37:21,"[-8.14780733e-05 -8.32425370e-06  2.47403448e-05 -8.14780733e-05
 -8.32425370e-06  2.47403448e-05]","[-7.39189054002054e-05, 2.8615653718588874e-05, 2.5703295250423253e-05, -7.39667157176882e-05, 2.8615653718588874e-05, 2.5703289793455042e-05]",[-0.00546806  0.00429179  0.00668308 -0.00546806  0.00429179  0.00668308]
2025-04-14 13:37:21,"[-8.16729293e-05 -8.63845757e-06  2.37849852e-05 -8.16729293e-05
 -8.63845757e-06  2.37849852e-05]","[-7.425186777254567e-05, 2.6977179004461505e-05, 2.6163259462919086e-05, -7.418173481710255e-05, 2.6977179004461505e-05, 2.616325582494028e-05]",[-0.00684994  0.00109595 -0.00647561 -0.00684994  0.00109595 -0.00647561]
2025-04-14 13:37:21,"[-8.20447923e-05 -8.97035886e-06  2.40050222e-05 -8.20447923e-05
 -8.97035886e-06  2.40050222e-05]","[-7.438447937602177e-05, 2.544651215430349e-05, 2.660126301634591e-05, -7.430794357787818e-05, 2.544651215430349e-05, 2.6601261197356507e-05]",[-0.01003479 -0.00119792  0.01365478 -0.01003479 -0.00119792  0.01365478]
2025-04-14 13:37:21,"[-8.25650380e-05 -9.41071068e-06  2.43139867e-05 -8.25650380e-05
 -9.41071068e-06  2.43139867e-05]","[-7.440344052156433e-05, 2.3773924112902023e-05, 2.7039164706366137e-05, -7.427592936437577e-05, 2.3773924112902023e-05, 2.7039164706366137e-05]",[-0.00987424 -0.00214749  0.0033998  -0.00987424 -0.00214749  0.0033998 ]
2025-04-14 13:37:21,"[-8.23022332e-05 -8.92627848e-06  2.39397000e-05 -8.23022332e-05
 -8.92627848e-06  2.39397000e-05]","[-7.408826786559075e-05, 2.1971543901599944e-05, 2.7469301130622625e-05, -7.411145634250715e-05, 2.1971543901599944e-05, 2.7469295673654415e-05]",[-0.00068612  0.00808659 -0.00424663 -0.00068612  0.00808659 -0.00424663]
2025-04-14 13:37:21,"[-8.05633315e-05 -8.13664453e-06  2.31951309e-05 -8.05633315e-05
 -8.13664453e-06  2.31951309e-05]","[-7.393027772195637e-05, 1.9870269170496613e-05, 2.7795274945674464e-05, -7.402846676995978e-05, 1.9870269170496613e-05, 2.779526766971685e-05]",[ 0.00666215  0.00240161 -0.001496    0.00666215  0.00240161 -0.001496  ]
2025-04-14 13:37:21,"[-7.84867907e-05 -7.08346239e-06  2.34055793e-05 -7.84867907e-05
 -7.08346239e-06  2.34055793e-05]","[-7.418105815304443e-05, 1.727553353703115e-05, 2.795705404423643e-05, -7.409837417071685e-05, 1.7275529899052344e-05, 2.7957046768278815e-05]",[-0.00381049  0.00221663  0.0114974  -0.00381049  0.00221663  0.0114974 ]
2025-04-14 13:37:21,"[-7.56679735e-05 -4.74664238e-06  2.42908648e-05 -7.56679735e-05
 -4.74664238e-06  2.42908648e-05]","[-7.429524703184143e-05, 1.4619815374317113e-05, 2.800867150654085e-05, -7.422026828862727e-05, 1.4619811736338306e-05, 2.800866604957264e-05]",[0.00061236 0.01265462 0.00919415 0.00061236 0.01265462 0.00919415]
2025-04-14 13:37:21,"[-7.31000230e-05 -2.43713962e-06  2.51515023e-05 -7.31000230e-05
 -2.43713962e-06  2.51515023e-05]","[-7.431227277265862e-05, 1.2140905710111838e-05, 2.7964069886365905e-05, -7.433980499627069e-05, 1.214090207213303e-05, 2.7964064429397695e-05]",[-0.00866606  0.00042057  0.00262525 -0.00866606  0.00042057  0.00262525]
2025-04-14 13:37:21,"[-7.05433636e-05 -1.66759716e-07  2.57341911e-05 -7.05433636e-05
 -1.66759716e-07  2.57341911e-05]","[-7.430449477396905e-05, 9.783650966710411e-06, 2.7758842406910844e-05, -7.443709910148755e-05, 9.783647328731604e-06, 2.7758836949942634e-05]",[-0.00613894  0.00051981  0.00016598 -0.00613894  0.00051981  0.00016598]
2025-04-14 13:37:21,"[-6.77188729e-05  2.73524681e-06  2.63500816e-05 -6.77188729e-05
  2.73524681e-06  2.63500816e-05]","[-7.459590415237471e-05, 7.586570518469671e-06, 2.7422076527727768e-05, -7.460614870069548e-05, 7.586568244732916e-06, 2.7422071070759557e-05]",[-0.00309769  0.00743478  0.00319678 -0.00309769  0.00743478  0.00319678]
2025-04-14 13:37:21,"[-6.50369547e-05  5.27148462e-06  2.72609728e-05 -6.50369547e-05
  5.27148462e-06  2.72609728e-05]","[-7.502725202357396e-05, 5.397806489781942e-06, 2.7053880330640823e-05, -7.513005402870476e-05, 5.397803761297837e-06, 2.7053874873672612e-05]",[-0.00678537 -0.00193316  0.00589296 -0.00678537 -0.00193316  0.00589296]
2025-04-14 13:37:21,"[-6.24971407e-05  7.87000816e-06  2.88687121e-05 -6.24971407e-05
  7.87000816e-06  2.88687121e-05]","[-7.610525062773377e-05, 0.0, 2.6685842385631986e-05, -7.602080586366355e-05, 3.151551936753094e-06, 2.6685836928663775e-05]",[-0.00658378  0.00241812  0.01015002 -0.00658378  0.00241812  0.01015002]
2025-04-14 13:37:21,"[-5.98676722e-05  1.00220388e-05  3.00254159e-05 -5.98676722e-05
  1.00220388e-05  3.00254159e-05]","[-7.686435856157914e-05, 0.0, 2.6332587367505766e-05, -7.695843669353053e-05, 1.0788585314003285e-06, 2.633258372952696e-05]",[-0.00408326 -0.00237867 -0.00081961 -0.00408326 -0.00237867 -0.00081961]
2025-04-14 13:37:21,"[-5.70386710e-05  1.23798158e-05  3.07513604e-05 -5.70386710e-05
  1.23798158e-05  3.07513604e-05]","[-7.772124808980152e-05, 0.0, 2.5963223379221745e-05, -7.782247848808765e-05, -7.362005476352351e-07, 2.5963219741242938e-05]",[-0.00267671  0.00413568 -0.0007267  -0.00267671  0.00413568 -0.0007267 ]
2025-04-14 13:37:21,"[-5.44440787e-05  1.48270926e-05  3.17340173e-05 -5.44440787e-05
  1.48270926e-05  3.17340173e-05]","[-7.866507803555578e-05, 0.0, 2.5572380764060654e-05, -7.858656317694113e-05, -2.30798877964844e-06, 2.557237894507125e-05]",[-0.00663346  0.00331187  0.00600523 -0.00663346  0.00331187  0.00600523]
2025-04-14 13:37:21,"[-5.19186781e-05  1.70557052e-05  3.26104536e-05 -5.19186781e-05
  1.70557052e-05  3.26104536e-05]","[-7.932579319458455e-05, 0.0, 2.523257353459485e-05, -7.925349927973002e-05, -3.6392984839039855e-06, 2.5232571715605445e-05]",[-0.00483903  0.00051971  0.00260252 -0.00483903  0.00051971  0.00260252]
2025-04-14 13:37:21,"[-4.96898147e-05  1.90742301e-05  3.36349353e-05 -4.96898147e-05
  1.90742301e-05  3.36349353e-05]","[-7.985061529325321e-05, 0.0, 2.496125307516195e-05, -7.984991680132225e-05, -4.753487246489385e-06, 2.4961251256172545e-05]",[-0.00689454  0.000719    0.00517972 -0.00689454  0.000719    0.00517972]
